province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Quindio,Colombia,2021-05-27,4.461,-75.6674,POINT(-75.6674 4.461),43367,1301,41302,764,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-19,4.461,-75.6674,POINT(-75.6674 4.461),42167,1262,40072,833,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-09,4.461,-75.6674,POINT(-75.6674 4.461),55001,1680,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-17,4.461,-75.6674,POINT(-75.6674 4.461),55308,1691,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-24,4.461,-75.6674,POINT(-75.6674 4.461),57805,1787,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-22,4.461,-75.6674,POINT(-75.6674 4.461),56084,1727,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-22,4.461,-75.6674,POINT(-75.6674 4.461),28597,792,26333,1472,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-22,4.461,-75.6674,POINT(-75.6674 4.461),37927,1131,35960,836,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-30,4.461,-75.6674,POINT(-75.6674 4.461),43685,1310,41696,679,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-29,4.461,-75.6674,POINT(-75.6674 4.461),58004,1796,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-04,4.461,-75.6674,POINT(-75.6674 4.461),56992,1761,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-18,4.461,-75.6674,POINT(-75.6674 4.461),31441,918,29932,591,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-10,4.461,-75.6674,POINT(-75.6674 4.461),45277,1359,43176,742,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-02,4.461,-75.6674,POINT(-75.6674 4.461),49658,1472,46956,1230,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-22,4.461,-75.6674,POINT(-75.6674 4.461),58871,1835,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-07,4.461,-75.6674,POINT(-75.6674 4.461),58269,1809,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-29,4.461,-75.6674,POINT(-75.6674 4.461),29768,832,27848,1088,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-08,4.461,-75.6674,POINT(-75.6674 4.461),50969,1516,48418,1035,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-25,4.461,-75.6674,POINT(-75.6674 4.461),56707,1752,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-25,4.461,-75.6674,POINT(-75.6674 4.461),38552,1146,36574,832,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-12,4.461,-75.6674,POINT(-75.6674 4.461),57290,1769,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-24,4.461,-75.6674,POINT(-75.6674 4.461),56112,1727,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-04,4.461,-75.6674,POINT(-75.6674 4.461),56284,1738,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-11,4.461,-75.6674,POINT(-75.6674 4.461),41007,1224,39031,752,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-28,4.461,-75.6674,POINT(-75.6674 4.461),48880,1451,46411,1018,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-01,4.461,-75.6674,POINT(-75.6674 4.461),54397,1661,52043,693,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-05,4.461,-75.6674,POINT(-75.6674 4.461),35250,1049,33577,624,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-31,4.461,-75.6674,POINT(-75.6674 4.461),43787,1313,41824,650,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-13,4.461,-75.6674,POINT(-75.6674 4.461),55221,1688,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-28,4.461,-75.6674,POINT(-75.6674 4.461),57980,1793,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-21,4.461,-75.6674,POINT(-75.6674 4.461),37794,1127,35808,859,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-17,4.461,-75.6674,POINT(-75.6674 4.461),31367,916,29900,551,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-03,4.461,-75.6674,POINT(-75.6674 4.461),49872,1479,47242,1151,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-15,4.461,-75.6674,POINT(-75.6674 4.461),41621,1251,39549,821,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-05,4.461,-75.6674,POINT(-75.6674 4.461),57028,1763,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-27,4.461,-75.6674,POINT(-75.6674 4.461),34207,1016,32635,556,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-01,4.461,-75.6674,POINT(-75.6674 4.461),30035,856,28219,960,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-18,4.461,-75.6674,POINT(-75.6674 4.461),52489,1573,49978,938,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-26,4.461,-75.6674,POINT(-75.6674 4.461),34043,1012,32542,489,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-25,4.461,-75.6674,POINT(-75.6674 4.461),48162,1440,45670,1052,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-08,4.461,-75.6674,POINT(-75.6674 4.461),44866,1345,42900,621,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-11,4.461,-75.6674,POINT(-75.6674 4.461),32860,980,31374,506,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-13,4.461,-75.6674,POINT(-75.6674 4.461),57357,1771,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-06,4.461,-75.6674,POINT(-75.6674 4.461),55770,1712,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-28,4.461,-75.6674,POINT(-75.6674 4.461),55613,1703,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-23,4.461,-75.6674,POINT(-75.6674 4.461),58883,1835,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-23,4.461,-75.6674,POINT(-75.6674 4.461),28793,797,26328,1668,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-23,4.461,-75.6674,POINT(-75.6674 4.461),56092,1727,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-14,4.461,-75.6674,POINT(-75.6674 4.461),41429,1244,39462,723,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-19,4.461,-75.6674,POINT(-75.6674 4.461),57589,1778,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-06,4.461,-75.6674,POINT(-75.6674 4.461),35360,1059,33779,522,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-22,4.461,-75.6674,POINT(-75.6674 4.461),31702,937,30230,535,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-04,4.461,-75.6674,POINT(-75.6674 4.461),39804,1185,37967,652,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-16,4.461,-75.6674,POINT(-75.6674 4.461),31341,912,29866,563,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-12,4.461,-75.6674,POINT(-75.6674 4.461),41120,1227,39203,690,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-08,4.461,-75.6674,POINT(-75.6674 4.461),25402,698,23181,1523,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-30,4.461,-75.6674,POINT(-75.6674 4.461),39307,1169,37388,750,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-08,4.461,-75.6674,POINT(-75.6674 4.461),30761,887,29117,757,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-29,4.461,-75.6674,POINT(-75.6674 4.461),59061,1843,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-20,4.461,-75.6674,POINT(-75.6674 4.461),52489,1591,50383,515,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-24,4.461,-75.6674,POINT(-75.6674 4.461),38396,1140,36389,867,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-18,4.461,-75.6674,POINT(-75.6674 4.461),37194,1113,35152,929,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-02,4.461,-75.6674,POINT(-75.6674 4.461),32272,956,30642,674,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-14,4.461,-75.6674,POINT(-75.6674 4.461),52019,1553,49545,921,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-01,4.461,-75.6674,POINT(-75.6674 4.461),32153,954,30532,667,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-19,4.461,-75.6674,POINT(-75.6674 4.461),37465,1117,35349,999,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-31,4.461,-75.6674,POINT(-75.6674 4.461),56843,1760,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-18,4.461,-75.6674,POINT(-75.6674 4.461),56029,1724,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-08,4.461,-75.6674,POINT(-75.6674 4.461),58316,1809,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-11,4.461,-75.6674,POINT(-75.6674 4.461),57253,1768,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-09,4.461,-75.6674,POINT(-75.6674 4.461),25596,706,23457,1433,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-09,4.461,-75.6674,POINT(-75.6674 4.461),51156,1525,48418,1213,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-23,4.461,-75.6674,POINT(-75.6674 4.461),38205,1135,36162,908,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-23,4.461,-75.6674,POINT(-75.6674 4.461),31796,940,30269,587,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-27,4.461,-75.6674,POINT(-75.6674 4.461),48733,1447,46117,1169,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-28,4.461,-75.6674,POINT(-75.6674 4.461),29634,830,27580,1224,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-26,4.461,-75.6674,POINT(-75.6674 4.461),38640,1152,36691,797,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-24,4.461,-75.6674,POINT(-75.6674 4.461),56648,1751,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-17,4.461,-75.6674,POINT(-75.6674 4.461),56010,1724,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-25,4.461,-75.6674,POINT(-75.6674 4.461),56133,1728,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-20,4.461,-75.6674,POINT(-75.6674 4.461),31601,928,30108,565,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-05,4.461,-75.6674,POINT(-75.6674 4.461),56295,1738,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-10,4.461,-75.6674,POINT(-75.6674 4.461),40782,1217,38910,655,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-14,4.461,-75.6674,POINT(-75.6674 4.461),31268,908,29756,604,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-01,4.461,-75.6674,POINT(-75.6674 4.461),56876,1761,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-13,4.461,-75.6674,POINT(-75.6674 4.461),31204,905,29697,602,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-21,4.461,-75.6674,POINT(-75.6674 4.461),31665,935,30173,557,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-03,4.461,-75.6674,POINT(-75.6674 4.461),39673,1183,37853,637,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-17,4.461,-75.6674,POINT(-75.6674 4.461),37011,1111,35070,830,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-26,4.461,-75.6674,POINT(-75.6674 4.461),58963,1835,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-05,4.461,-75.6674,POINT(-75.6674 4.461),30490,872,28779,839,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-15,4.461,-75.6674,POINT(-75.6674 4.461),52154,1556,49699,899,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-31,4.461,-75.6674,POINT(-75.6674 4.461),54278,1656,51971,651,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-27,4.461,-75.6674,POINT(-75.6674 4.461),29433,826,27313,1294,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-19,4.461,-75.6674,POINT(-75.6674 4.461),28041,783,25732,1526,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-22,4.461,-75.6674,POINT(-75.6674 4.461),56589,1749,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-30,4.461,-75.6674,POINT(-75.6674 4.461),56825,1758,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-07,4.461,-75.6674,POINT(-75.6674 4.461),56325,1739,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-29,4.461,-75.6674,POINT(-75.6674 4.461),49082,1457,46544,1081,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-07,4.461,-75.6674,POINT(-75.6674 4.461),50741,1507,48154,1080,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-02,4.461,-75.6674,POINT(-75.6674 4.461),54523,1665,52159,699,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-10,4.461,-75.6674,POINT(-75.6674 4.461),55076,1682,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-27,4.461,-75.6674,POINT(-75.6674 4.461),58996,1835,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-06,4.461,-75.6674,POINT(-75.6674 4.461),56308,1739,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-23,4.461,-75.6674,POINT(-75.6674 4.461),56627,1750,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-09,4.461,-75.6674,POINT(-75.6674 4.461),55851,1716,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-26,4.461,-75.6674,POINT(-75.6674 4.461),56155,1733,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-16,4.461,-75.6674,POINT(-75.6674 4.461),36848,1109,34931,808,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-03,4.461,-75.6674,POINT(-75.6674 4.461),54587,1669,52302,616,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-06,4.461,-75.6674,POINT(-75.6674 4.461),50578,1499,48047,1032,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-23,4.461,-75.6674,POINT(-75.6674 4.461),53323,1602,50752,969,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-15,4.461,-75.6674,POINT(-75.6674 4.461),31307,910,29825,572,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-05,4.461,-75.6674,POINT(-75.6674 4.461),40072,1187,38151,734,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-13,4.461,-75.6674,POINT(-75.6674 4.461),51859,1545,49384,827,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-13,4.461,-75.6674,POINT(-75.6674 4.461),41292,1232,39341,719,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-28,4.461,-75.6674,POINT(-75.6674 4.461),59008,1839,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-07,4.461,-75.6674,POINT(-75.6674 4.461),30688,880,28943,865,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-21,4.461,-75.6674,POINT(-75.6674 4.461),53211,1595,50568,1048,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-26,4.461,-75.6674,POINT(-75.6674 4.461),48434,1444,45902,1088,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-17,4.461,-75.6674,POINT(-75.6674 4.461),52489,1573,49908,1008,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-29,4.461,-75.6674,POINT(-75.6674 4.461),43520,1310,41630,580,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-25,4.461,-75.6674,POINT(-75.6674 4.461),33939,1010,32442,487,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-29,4.461,-75.6674,POINT(-75.6674 4.461),55628,1706,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-09,4.461,-75.6674,POINT(-75.6674 4.461),45067,1352,43107,687,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-02,4.461,-75.6674,POINT(-75.6674 4.461),30119,862,28372,885,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-14,4.461,-75.6674,POINT(-75.6674 4.461),55251,1689,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-10,4.461,-75.6674,POINT(-75.6674 4.461),32718,978,31305,435,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-14,4.461,-75.6674,POINT(-75.6674 4.461),57420,1771,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-05,4.461,-75.6674,POINT(-75.6674 4.461),50369,1492,47716,1161,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-05,4.461,-75.6674,POINT(-75.6674 4.461),55761,1712,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-13,4.461,-75.6674,POINT(-75.6674 4.461),33047,985,31561,501,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-07,4.461,-75.6674,POINT(-75.6674 4.461),35515,1064,33886,565,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-21,4.461,-75.6674,POINT(-75.6674 4.461),56054,1725,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-03,4.461,-75.6674,POINT(-75.6674 4.461),56954,1761,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-25,4.461,-75.6674,POINT(-75.6674 4.461),29031,811,26724,1496,,,"Quindio, Colombia"
Quindio,Colombia,2021-04-09,4.461,-75.6674,POINT(-75.6674 4.461),35630,1075,34115,440,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-19,4.461,-75.6674,POINT(-75.6674 4.461),56044,1724,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-06,4.461,-75.6674,POINT(-75.6674 4.461),30577,876,28944,757,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-30,4.461,-75.6674,POINT(-75.6674 4.461),54218,1649,51894,675,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-22,4.461,-75.6674,POINT(-75.6674 4.461),53323,1602,50752,969,,,"Quindio, Colombia"
Quindio,Colombia,2021-07-16,4.461,-75.6674,POINT(-75.6674 4.461),52383,1561,49798,1024,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-12,4.461,-75.6674,POINT(-75.6674 4.461),31131,901,29635,595,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-26,4.461,-75.6674,POINT(-75.6674 4.461),29031,811,26724,1496,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-20,4.461,-75.6674,POINT(-75.6674 4.461),42302,1266,40296,740,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-02,4.461,-75.6674,POINT(-75.6674 4.461),39638,1180,37649,809,,,"Quindio, Colombia"
Quindio,Colombia,2021-12-09,4.461,-75.6674,POINT(-75.6674 4.461),58343,1814,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-27,4.461,-75.6674,POINT(-75.6674 4.461),56155,1735,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-10,4.461,-75.6674,POINT(-75.6674 4.461),57214,1766,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-11,4.461,-75.6674,POINT(-75.6674 4.461),55137,1687,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-10-08,4.461,-75.6674,POINT(-75.6674 4.461),56338,1739,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-18,4.461,-75.6674,POINT(-75.6674 4.461),57555,1776,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-06-23,4.461,-75.6674,POINT(-75.6674 4.461),47712,1427,45375,910,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-01,4.461,-75.6674,POINT(-75.6674 4.461),39516,1173,37508,835,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-19,4.461,-75.6674,POINT(-75.6674 4.461),31534,921,30008,605,,,"Quindio, Colombia"
Quindio,Colombia,2021-08-26,4.461,-75.6674,POINT(-75.6674 4.461),55569,1700,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-15,4.461,-75.6674,POINT(-75.6674 4.461),57477,1773,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-11-30,4.461,-75.6674,POINT(-75.6674 4.461),58036,1801,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-03-29,4.461,-75.6674,POINT(-75.6674 4.461),34373,1017,32884,472,,,"Quindio, Colombia"
Quindio,Colombia,2021-05-17,4.461,-75.6674,POINT(-75.6674 4.461),41874,1256,39769,849,,,"Quindio, Colombia"
Quindio,Colombia,2021-09-08,4.461,-75.6674,POINT(-75.6674 4.461),55810,1712,,,,,"Quindio, Colombia"
Quindio,Colombia,2021-02-03,4.461,-75.6674,POINT(-75.6674 4.461),30256,865,28518,873,,,"Quindio, Colombia"
Quindio,Colombia,2021-01-10,4.461,-75.6674,POINT(-75.6674 4.461),25810,715,23653,1442,,,"Quindio, Colombia"
Unknown,Colombia,2021-08-07,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-09-28,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-02-11,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-05-09,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-13,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-01,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-01,,,,2173,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-01-01,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-19,,,,0,0,1,,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-18,,,,0,0,1,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-16,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-01-17,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-03,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-17,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-04,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-07-24,,,,0,296,1,-297,,,"Unknown, Colombia"
Unknown,Colombia,2021-04-15,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-03-05,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-04-27,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-07-27,,,,0,296,1,-297,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-16,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-17,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-11-20,,,,0,337,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-05-24,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-08-20,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-15,,,,77347,892,28734,47721,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-05,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-09-13,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-28,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-05-21,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-02-10,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-09-14,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-11-23,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-14,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-11-22,,,,2194,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-15,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-30,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-01-03,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-17,,,,0,0,1,,,,"Unknown, Colombia"
Unknown,Colombia,2021-07-25,,,,0,296,1,-297,,,"Unknown, Colombia"
Unknown,Colombia,2021-04-29,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-02-26,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-18,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-02,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-01-18,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-07-10,,,,0,0,1,,,,"Unknown, Colombia"
Unknown,Colombia,2021-02-25,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-03-03,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-09-15,,,,1570,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-26,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-06,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-07-26,,,,0,296,1,-297,,,"Unknown, Colombia"
Unknown,Colombia,2021-04-28,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-15,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-11-21,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-07-11,,,,0,0,1,,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-16,,,,27827,595,24886,2346,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-11,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-18,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-03-18,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-01,,,,25966,523,23833,1610,,,"Unknown, Colombia"
Unknown,Colombia,2021-02-27,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-19,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-04-14,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-03-06,,,,3663,112,4269,-718,,,"Unknown, Colombia"
Unknown,Colombia,2021-06-30,,,,0,0,1,,,,"Unknown, Colombia"
Unknown,Colombia,2021-05-22,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-01-30,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-29,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-09-29,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-02,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-08-06,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-01-02,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-12-13,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-05-26,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-08-16,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-03-17,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-04-03,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-02-09,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-10-10,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-11-27,,,,0,296,,,,,"Unknown, Colombia"
Unknown,Colombia,2021-03-23,,,,0,0,0,0,,,"Unknown, Colombia"
Unknown,Colombia,2021-08-05,,,,0,296,,,,,"Unknown, Colombia"
